id;taxonomies/ids;taxonomies/32/ca;taxonomies/32/en;taxonomies/32/es;parent/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_date;end_date;status/id;status/key;status/name/en;status/name/ca;status/name/es;progress;created_at;updated_at;url;component/id;proposal_urls;reference;children_count;comments_count;address;latitude;longitude;status/name/machine_translations/es;taxonomies/36/ca;taxonomies/36/en;taxonomies/36/es;taxonomies/34/ca;taxonomies/34/en;taxonomies/34/es;taxonomies/38/ca;taxonomies/38/en;taxonomies/38/es;taxonomies/42/ca;taxonomies/42/en;taxonomies/42/es;taxonomies/35/ca;taxonomies/35/en;taxonomies/35/es;taxonomies/33/ca;taxonomies/33/en;taxonomies/33/es;taxonomies/44/ca;taxonomies/44/en;taxonomies/44/es;taxonomies/46/ca;taxonomies/46/en;taxonomies/46/es;taxonomies/45/ca;taxonomies/45/en;taxonomies/45/es;taxonomies/43/ca;taxonomies/43/en;taxonomies/43/es;taxonomies/40/ca;taxonomies/40/en;taxonomies/40/es;taxonomies/48/ca;taxonomies/48/en;taxonomies/48/es;taxonomies/47/ca;taxonomies/47/en;taxonomies/47/es;taxonomies/41/ca;taxonomies/41/en;taxonomies/41/es;taxonomies/39/ca;taxonomies/39/en;taxonomies/39/es;taxonomies/37/ca;taxonomies/37/en;taxonomies/37/es;taxonomies/49/ca;taxonomies/49/en;taxonomies/49/es
265;38;;;;;Magnam aut.;Qui harum.;Eaque explicabo.;<p>Ut et excepturi. Earum repudiandae reiciendis. Aliquam aut quasi.</p>;<p>Accusamus vero ut. Placeat necessitatibus repellat. Dolores dolorem repudiandae.</p>;<p>Aut id quidem. Veritatis vel enim. Corrupti sunt quam.</p>;;;;;"";"";"";30.0;2025-01-29 11:20:37 UTC;2025-01-29 11:20:39 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/265;64;"";NIGHT-RESU-2025-01-265;3;6;3888 Olson Stream 86182-7567 West Ida;58.39228628949269;130.7040822906223;;;;;;;;Non saepe molestiae est earum.;Non saepe molestiae est earum.;Non saepe molestiae est earum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;"";;;;265;Qui soluta.;Consequuntur inventore.;Molestiae laborum.;<p>Sapiente labore incidunt. Nisi illo voluptas. Est qui ea.</p>;<p>Dolorem illo minima. Et et libero. Modi est fuga.</p>;<p>Rerum vero a. Velit quam iste. Cumque ut accusantium.</p>;2025-01-29;2025-02-08;30;status_4;aut;quae;;30.0;2025-01-29 11:20:39 UTC;2025-01-29 11:20:39 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/266;64;"";NIGHT-RESU-2025-01-266;0;1;;;;ea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;"";;;;265;Provident consectetur.;Voluptas ex.;Dignissimos facere.;<p>Quod sint explicabo. Impedit reiciendis nisi. Sit at numquam.</p>;<p>Sed voluptates qui. Nihil animi eius. Omnis vero sed.</p>;<p>Rerum id quia. Voluptas beatae et. Soluta molestias vel.</p>;2025-01-29;2025-02-08;38;status_2;unde;tenetur;;98.0;2025-01-29 11:20:39 UTC;2025-01-29 11:20:40 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/267;64;"";NIGHT-RESU-2025-01-267;0;3;;;;quod;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;"";;;;265;Odio id.;Eaque vero.;Ducimus laboriosam.;<p>Reprehenderit at aliquid. Inventore dolorum repellat. Iure velit explicabo.</p>;<p>Qui enim et. Repudiandae hic exercitationem. Excepturi voluptas quas.</p>;<p>Ratione eaque at. Rem a tempora. Et ut ut.</p>;2025-01-29;2025-02-08;24;status_3;blanditiis;illum;;1.0;2025-01-29 11:20:40 UTC;2025-01-29 11:20:41 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/268;64;"";NIGHT-RESU-2025-01-268;0;5;;;;dicta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;43;;;;;Eveniet amet.;Qui aspernatur.;Quo quo.;<p>Provident aut eveniet. Eum velit corporis. Enim sunt nisi.</p>;<p>Minus quo qui. Nam ducimus sint. Amet iusto soluta.</p>;<p>Debitis quia et. Non nulla architecto. Ad omnis libero.</p>;;;;;"";"";"";96.0;2025-01-29 11:20:41 UTC;2025-01-29 11:20:44 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/269;64;"";NIGHT-RESU-2025-01-269;3;6;17403 Gulgowski Unions 78038 Croninborough;-38.382503818509804;-160.0474390233202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aut iusto dolor nisi quia.;Aut iusto dolor nisi quia.;Aut iusto dolor nisi quia.;;;;;;;;;;;;;;;;;;;;;
270;"";;;;269;Omnis inventore.;Sit illo.;Provident ut.;<p>Omnis praesentium ad. Veniam omnis vel. Tempora sit labore.</p>;<p>Nesciunt quo id. Id odio placeat. Sint quos iure.</p>;<p>Est perferendis non. Non aspernatur quos. Impedit ratione maxime.</p>;2025-01-29;2025-02-08;35;status_4;consectetur;eligendi;;96.0;2025-01-29 11:20:44 UTC;2025-01-29 11:20:44 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/270;64;"";NIGHT-RESU-2025-01-270;0;1;;;;architecto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;"";;;;269;Omnis deleniti.;Voluptatem dolore.;Officiis et.;<p>Maiores laborum et. Sunt dignissimos veritatis. Et similique temporibus.</p>;<p>Sapiente quae numquam. Quae eligendi dicta. Deleniti quo placeat.</p>;<p>Labore voluptas ex. Inventore ut hic. Et consectetur inventore.</p>;2025-01-29;2025-02-08;26;status_0;quia;earum;;96.0;2025-01-29 11:20:44 UTC;2025-01-29 11:20:47 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/271;64;"";NIGHT-RESU-2025-01-271;0;7;;;;ducimus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;"";;;;269;Magnam odit.;Cumque delectus.;Autem est.;<p>Repudiandae et odit. Voluptatem iure mollitia. Accusantium dolor eum.</p>;<p>Error qui qui. Numquam eum aperiam. Omnis enim ipsa.</p>;<p>Eaque hic rerum. Eos omnis dolorem. Eos maiores neque.</p>;2025-01-29;2025-02-08;9;status_3;consectetur;blanditiis;;39.0;2025-01-29 11:20:47 UTC;2025-01-29 11:20:49 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/272;64;"";NIGHT-RESU-2025-01-272;0;6;;;;quam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;43;;;;;Deleniti atque.;Est illo.;Neque ea.;<p>Perspiciatis corporis consequatur. Velit hic quae. Unde ratione sed.</p>;<p>Tempora inventore ex. Perspiciatis ut nam. Velit sapiente enim.</p>;<p>Autem reprehenderit velit. Cupiditate fugiat soluta. Aut inventore fugit.</p>;;;;;"";"";"";26.0;2025-01-29 11:20:49 UTC;2025-01-29 11:20:50 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/273;64;"";NIGHT-RESU-2025-01-273;3;3;30613 Satterfield Motorway 78842-8034 Port Charley;-58.81156370484429;175.8709798397761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aut iusto dolor nisi quia.;Aut iusto dolor nisi quia.;Aut iusto dolor nisi quia.;;;;;;;;;;;;;;;;;;;;;
274;"";;;;273;Et ut.;Quia porro.;Molestiae qui.;<p>Quis autem rerum. Et mollitia similique. Quia pariatur doloremque.</p>;<p>Dolor nisi saepe. Dolor dolorum molestiae. Eveniet facilis a.</p>;<p>Est aut culpa. Atque quae earum. Aut qui recusandae.</p>;2025-01-29;2025-02-08;39;status_3;aut;qui;;26.0;2025-01-29 11:20:50 UTC;2025-01-29 11:20:51 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/274;64;"";NIGHT-RESU-2025-01-274;0;3;;;;fugiat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;"";;;;273;Sunt omnis.;Molestiae iure.;Tempore hic.;<p>Modi voluptatem debitis. Ut autem modi. Dolorem est voluptatibus.</p>;<p>Cum voluptatem sunt. Qui ut iure. Vel dolores est.</p>;<p>Reprehenderit et totam. Quo quo consequatur. Eum maxime ex.</p>;2025-01-29;2025-02-08;22;status_1;repudiandae;animi;;40.0;2025-01-29 11:20:51 UTC;2025-01-29 11:20:52 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/275;64;"";NIGHT-RESU-2025-01-275;0;3;;;;reprehenderit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;"";;;;273;Necessitatibus iusto.;Dolore perferendis.;Sed quod.;<p>Esse et pariatur. Dolorem a et. Aut non sint.</p>;<p>Consequatur sapiente nobis. Quia minima dolore. Rerum quasi aliquid.</p>;<p>Sit iusto occaecati. Sed nisi provident. Ipsum nihil impedit.</p>;2025-01-29;2025-02-08;3;status_2;deserunt;sit;;99.0;2025-01-29 11:20:52 UTC;2025-01-29 11:20:52 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/276;64;"";NIGHT-RESU-2025-01-276;0;0;;;;inventore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;38;;;;;Culpa rerum.;Voluptates pariatur.;Voluptatum quo.;<p>Quia excepturi blanditiis. Laudantium cupiditate id. Quibusdam ut saepe.</p>;<p>Excepturi facere ipsam. Corrupti placeat inventore. Sit tempore voluptates.</p>;<p>Pariatur iusto repellendus. Perspiciatis enim id. Incidunt recusandae quisquam.</p>;;;;;"";"";"";93.0;2025-01-29 11:20:52 UTC;2025-01-29 11:20:52 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/277;64;"";NIGHT-RESU-2025-01-277;3;0;5707 Isabella Stravenue 02703-4519 Gutmannside;-42.76259208510044;-151.88095641078144;;;;;;;;Non saepe molestiae est earum.;Non saepe molestiae est earum.;Non saepe molestiae est earum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;"";;;;277;Qui et.;Adipisci inventore.;Voluptas velit.;<p>Ab cumque id. Magnam quos ratione. Explicabo non et.</p>;<p>Mollitia quia voluptatem. Incidunt mollitia eveniet. Dicta ab quia.</p>;<p>Nesciunt qui explicabo. Quia in laudantium. Quaerat incidunt distinctio.</p>;2025-01-29;2025-02-08;20;status_4;voluptas;nulla;;93.0;2025-01-29 11:20:52 UTC;2025-01-29 11:20:53 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/278;64;"";NIGHT-RESU-2025-01-278;0;2;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;"";;;;277;Veniam dolorem.;Fuga architecto.;Voluptatibus enim.;<p>Officia recusandae facilis. Atque omnis non. Quia et unde.</p>;<p>Ea non et. Nam dolores quia. In ut alias.</p>;<p>Ipsum nulla ut. Saepe laborum quod. Dolorem itaque dolores.</p>;2025-01-29;2025-02-08;13;status_2;voluptas;sequi;;49.0;2025-01-29 11:20:53 UTC;2025-01-29 11:20:54 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/279;64;"";NIGHT-RESU-2025-01-279;0;2;;;;eaque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;"";;;;277;Alias temporibus.;Autem est.;Ea aspernatur.;<p>Facere eligendi numquam. Id sint iste. Non aperiam et.</p>;<p>Et a et. Qui dolore alias. Repudiandae illum minus.</p>;<p>Tempore aut quia. Exercitationem perspiciatis asperiores. Reprehenderit voluptas quisquam.</p>;2025-01-29;2025-02-08;32;status_1;non;officiis;;17.0;2025-01-29 11:20:54 UTC;2025-01-29 11:20:54 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/280;64;"";NIGHT-RESU-2025-01-280;0;0;;;;voluptate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;40;;;;;Est reiciendis.;Est harum.;Vel ipsum.;<p>Quia rerum unde. Animi occaecati dolor. Eius et minima.</p>;<p>Alias vel accusantium. Cupiditate hic et. Hic iusto vero.</p>;<p>Totam distinctio a. Aperiam a quo. Sint dolores autem.</p>;;;;;"";"";"";51.0;2025-01-29 11:20:54 UTC;2025-01-29 11:20:56 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/281;64;"";NIGHT-RESU-2025-01-281;3;7;5358 Kyung Route 87045-5020 Morissetteville;59.59786851821224;-96.0892521958632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ab facilis quis omnis doloribus.;Ab facilis quis omnis doloribus.;Ab facilis quis omnis doloribus.;;;;;;;;;;;;;;;;;;
282;"";;;;281;Doloremque dicta.;Aut sit.;Sapiente ad.;<p>Qui dolores odio. Ut quis illum. Et est inventore.</p>;<p>Aut vero magnam. Cupiditate doloribus eos. Odit adipisci et.</p>;<p>Aspernatur omnis esse. Necessitatibus officia omnis. Quod molestias non.</p>;2025-01-29;2025-02-08;38;status_2;unde;tenetur;;51.0;2025-01-29 11:20:56 UTC;2025-01-29 11:20:58 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/282;64;"";NIGHT-RESU-2025-01-282;0;7;;;;quod;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;"";;;;281;Perferendis ipsa.;Aut nisi.;Rerum et.;<p>Nisi sed et. Inventore explicabo accusantium. In ut soluta.</p>;<p>Vel maiores eum. Ut eligendi consequatur. Blanditiis quo quibusdam.</p>;<p>Dicta voluptas voluptatem. Laudantium culpa eum. Praesentium ipsam earum.</p>;2025-01-29;2025-02-08;5;status_4;quibusdam;et;;62.0;2025-01-29 11:20:58 UTC;2025-01-29 11:21:01 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/283;64;"";NIGHT-RESU-2025-01-283;0;9;;;;quas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;"";;;;281;Laboriosam ut.;Consectetur facilis.;Quia ipsum.;<p>Aliquid rerum non. Ipsam repellat impedit. Quidem atque odit.</p>;<p>Nulla rem tempora. Porro rerum corrupti. Explicabo ea facilis.</p>;<p>Dicta maiores suscipit. Voluptas velit rem. Deserunt qui beatae.</p>;2025-01-29;2025-02-08;29;status_3;et;magni;;89.0;2025-01-29 11:21:01 UTC;2025-01-29 11:21:01 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/284;64;"";NIGHT-RESU-2025-01-284;0;3;;;;sunt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;40;;;;;Veniam et.;Est totam.;Molestias quo.;<p>Minus voluptatem commodi. Libero cum modi. Placeat quod explicabo.</p>;<p>Quaerat laborum dolores. Provident enim omnis. Sed quia praesentium.</p>;<p>Voluptatem est nihil. Voluptas aut veniam. At illo repellendus.</p>;;;;;"";"";"";20.0;2025-01-29 11:21:01 UTC;2025-01-29 11:21:03 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/285;64;"";NIGHT-RESU-2025-01-285;3;9;613 Rice Plaza 38369-7791 Lake Sallyhaven;-57.93096309605882;109.8940256178413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ab facilis quis omnis doloribus.;Ab facilis quis omnis doloribus.;Ab facilis quis omnis doloribus.;;;;;;;;;;;;;;;;;;
286;"";;;;285;Natus qui.;Vel inventore.;Nisi sit.;<p>Labore ipsum tempore. Provident voluptas quasi. Soluta officiis aspernatur.</p>;<p>Illo maiores dolore. At dolorem et. Sequi distinctio aperiam.</p>;<p>Sit iusto veritatis. Quibusdam hic molestias. Fugit rem quis.</p>;2025-01-29;2025-02-08;36;status_0;accusantium;accusantium;;20.0;2025-01-29 11:21:03 UTC;2025-01-29 11:21:03 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/286;64;"";NIGHT-RESU-2025-01-286;0;0;;;;quae;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;"";;;;285;Aut aut.;Minus error.;Dolores porro.;<p>Cupiditate eos nemo. Est ullam omnis. Molestiae illo quidem.</p>;<p>Labore nesciunt et. Vel voluptas asperiores. Qui ad amet.</p>;<p>Sed natus tempore. Non in facere. Dicta velit labore.</p>;2025-01-29;2025-02-08;23;status_2;similique;unde;;9.0;2025-01-29 11:21:03 UTC;2025-01-29 11:21:05 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/287;64;"";NIGHT-RESU-2025-01-287;0;9;;;;corrupti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;"";;;;285;Nam fugit.;Quidem cum.;Fugit molestias.;<p>Est rerum provident. Ratione porro cum. Ea explicabo qui.</p>;<p>Libero optio rerum. Minus et nesciunt. Molestiae nihil temporibus.</p>;<p>Eum velit distinctio. Autem nihil dolor. Praesentium fuga et.</p>;2025-01-29;2025-02-08;34;status_3;quam;ducimus;;90.0;2025-01-29 11:21:05 UTC;2025-01-29 11:21:05 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/288;64;"";NIGHT-RESU-2025-01-288;0;0;;;;ut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
